scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class
machine-controller-1024,Vulkan,10405,30.000859,1.947762,1.741000,3.422000,4.763000,346.823408,1280,720,com.cosmocraft.trading_cells.feature.machinecontroller.adapters.output.client.MachineControllerScreen
