run,scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class,jvm_cpu_percent,allocation_bytes_per_second,resident_bytes,packets_sent,packet_bytes_sent,packets_received,packet_bytes_received,jfr_file,screenshot_file
1,logistics-1024-active,Vulkan,2606,4.000106,1.341326,1.187100,1.843000,2.354400,651.482817,1280,720,com.cosmocraft.trading_cells.feature.logistics.adapters.output.client.NetworkTerminalScreen,5.018811,414440229.334,1828618240,0,0,0,0,run-1\client.jfr,run-1\result\capture.png
