run,scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class,jvm_cpu_percent,allocation_bytes_per_second,resident_bytes,packets_sent,packet_bytes_sent,packets_received,packet_bytes_received,jfr_file,screenshot_file
1,logistics-1024-active,Vulkan,992,4.001611,3.641723,3.183100,4.678900,5.710600,247.900158,1280,720,com.cosmocraft.trading_cells.feature.logistics.adapters.output.client.PipeConfigurationScreen,3.689588,135104968.474,2107084800,0,0,0,0,run-1\client.jfr,run-1\result\capture.png
