run,scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class,jvm_cpu_percent,allocation_bytes_per_second,resident_bytes,packets_sent,packet_bytes_sent,packets_received,packet_bytes_received,jfr_file,screenshot_file
1,logistics-1024-active,Vulkan,14329,6.000014,0.261756,0.219000,0.395001,0.573400,2388.161293,1280,720,,2.560519,239430455.996,1786269696,0,0,0,0,run-1\client.jfr,run-1\result\capture.png
