scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class
machine-controller-1024,OpenGL,7196,30.001688,3.587117,2.900600,6.511800,8.822000,239.853175,1280,720,com.cosmocraft.trading_cells.feature.machinecontroller.adapters.output.client.MachineControllerScreen
