run,scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class,jvm_cpu_percent,allocation_bytes_per_second,resident_bytes,packets_sent,packet_bytes_sent,packets_received,packet_bytes_received,jfr_file,screenshot_file
1,logistics-1024-active,Vulkan,14056,6.000316,0.254028,0.208600,0.387600,0.665200,2342.543449,1280,720,,2.185806,159669357.414,1822851072,0,0,0,0,run-1\client.jfr,run-1\result\capture.png
