run,scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class,jvm_cpu_percent,allocation_bytes_per_second,resident_bytes,packets_sent,packet_bytes_sent,packets_received,packet_bytes_received,jfr_file,screenshot_file
1,logistics-1024-active,Vulkan,1202,2.000073,1.454870,1.165400,2.240100,2.807500,600.978034,1280,720,,3.398465,258128590.306,2054422528,0,0,0,0,run-1\client.jfr,run-1\result\capture.png
