run,scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class,jvm_cpu_percent,allocation_bytes_per_second,resident_bytes,packets_sent,packet_bytes_sent,packets_received,packet_bytes_received,jfr_file,screenshot_file
1,logistics-1024-active,Vulkan,2210,4.001059,1.586540,1.383600,2.216000,2.802300,552.353737,1280,720,com.cosmocraft.trading_cells.feature.logistics.adapters.output.client.NetworkTerminalScreen,6.259529,348591392.429,2168553472,0,0,0,0,run-1\client.jfr,run-1\result\capture.png
