scenario,backend,runs,with_rei,with_trading_cells,ui_fixture,median_mean_frame_ms,median_p50_frame_ms,median_p95_frame_ms,median_p99_frame_ms,median_frames_per_second,median_jvm_cpu_percent,median_allocation_bytes_per_second,median_resident_bytes,median_packets_sent,median_packet_bytes_sent,median_packets_received,median_packet_bytes_received
logistics-1024-active,vulkan,1,true,true,simulation,3.677057,3.1547,4.6069,5.5782,259.062625,14.729672,282637171.137,1943207936.0,0.0,0.0,0.0,0.0
