run,scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class,jvm_cpu_percent,allocation_bytes_per_second,resident_bytes,packets_sent,packet_bytes_sent,packets_received,packet_bytes_received,jfr_file,screenshot_file
1,logistics-1024-active,Vulkan,299,2.009283,6.281795,4.707700,7.205000,28.242500,148.809287,1280,720,,22.603282,215549984.746,1810235392,0,0,0,0,run-1\client.jfr,run-1\result\capture.png
