run,scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class,jvm_cpu_percent,allocation_bytes_per_second,resident_bytes,packets_sent,packet_bytes_sent,packets_received,packet_bytes_received,jfr_file,screenshot_file
1,logistics-1024-active,OpenGL,170,2.009166,12.240767,9.336500,11.395000,45.153300,84.612210,1280,720,com.cosmocraft.trading_cells.feature.mobfarm.adapters.output.client.MobFarmScreen,4.529090,75585220.932,1719275520,0,0,0,0,run-1\client.jfr,run-1\result\capture.png
