scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class
logistics-1024-active,OpenGL,2974,4.002361,1.319841,1.155700,1.911800,2.471000,743.061445,1280,720,com.cosmocraft.trading_cells.feature.logistics.adapters.output.client.NetworkTerminalScreen
