run,scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class,jvm_cpu_percent,allocation_bytes_per_second,resident_bytes,packets_sent,packet_bytes_sent,packets_received,packet_bytes_received,jfr_file,screenshot_file
1,logistics-1024-active,Vulkan,1469,6.000732,3.552732,3.193000,4.708600,6.003000,244.803471,1280,720,com.cosmocraft.trading_cells.feature.logistics.adapters.output.client.PipeConfigurationScreen,3.305396,147030427.621,1947578368,0,0,0,0,run-1\client.jfr,run-1\result\capture.png
