scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class
logistics-1024-active,Vulkan,519,2.003377,3.677057,3.154700,4.606900,5.578200,259.062625,1280,720,com.cosmocraft.trading_cells.feature.mobfarm.adapters.output.client.MobFarmScreen
