run,scenario,backend,frames,measured_seconds,mean_frame_ms,p50_frame_ms,p95_frame_ms,p99_frame_ms,frames_per_second,width,height,screen_class,jvm_cpu_percent,allocation_bytes_per_second,resident_bytes,packets_sent,packet_bytes_sent,packets_received,packet_bytes_received,jfr_file,screenshot_file
1,logistics-1024-active,Vulkan,3979,6.000447,1.120801,0.928301,1.957300,2.294200,663.117287,1280,720,,5.271325,104441043.142,1881460736,0,0,0,0,run-1\client.jfr,run-1\result\capture.png
